ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
7470,Colorful Six Ring Roller Coaster / 彩色六环过山车,Meixian,Baoji,Shaanxi,China,Operating,2014,,Steel,Extreme,Sit Down,2395,109.9,,49.7,5,,
7488,unknown,Shishu Park,Chittagong,Chittagong,Bangladesh,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
7512,Scenic Railway,Southend On Sea,Essex,England,United Kingdom,Operated,1910,1970,Wood,,Sit Down,,,,,0,,
7532,Spinning Coaster,Trimper Rides,Ocean City,Maryland,United States,Operating,2015-05,,Steel,Family,Sit Down,190,14,,,0,,
7534,Wriggler,Warrington,Cheshire ,England,United Kingdom,Operating,2013,,Steel,Family,Sit Down,,,,,0,,1:56
7543,Nessi,Bağcılar,Istanbul,Istanbul,Turkey,Operated,2011,2014,Steel,Family,Sit Down,,,,,0,,
7548,Gliding Dragon / 滑行龙 / Huá Xíng Lóng,Boluo,Huizhou,Guangdong,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
7569,Hanging Roller Coaster / 悬挂过山车,Tinghu,Yancheng,Jiangsu,China,Operating,2014,,Steel,Extreme,Inverted,,,,,4,,
7570,Loop And Screw Coaster / 单环双螺旋式过山车,Aihui,Heihe,Heilongjiang,China,Operating,2012-06-05,,Steel,Extreme,Sit Down,,,,,3,,
7584,Dazy Dazier Dip Coaster,Terrapin Park,Parkersburg,West Virginia,United States,Operated,1913,1917,Wood,,Sit Down,,,,,0,,
7586,Sky Train,Natural World Amusement Park,Yangon,Yangon,Myanmar,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
7590,40m,Surfrider,Intamin Amusement Rides,Schaan,Liechtenstein,In Production,,,,,,,,,,,,
7609,Wild Mouse,Southend On Sea,Essex,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
7613,Jumbo Jet,Chelyuskintsev Park,Minsk,Minsk,Belarus,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
7623,Golden Dragon,City Park,Mandalay,Mandalay,Myanmar,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
7625,Toboggan,Clacton-on-sea,Essex,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,450,45,,,0,,
7627,Miner Mike,Mablethorpe,Lincolnshire,England,United Kingdom,Operating,2013,,Steel,Kiddie,Sit Down,,,,,0,,
7639,Mini Express,Calaway Park,Calgary,Alberta,Canada,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
7645,Heidi The Ride,Adinkerke-De Panne,West Flanders,Flemish Region,Belgium,Operating,2017-04-02,,Wood,Thrill,Sit Down,2057.1,72.2,67.3,44.3,0,,
7655,Ladybug Roller Coaster,Carousel Gardens Amusement Park,New Orleans,Louisiana,United States,Operating,2015-02-28,,Steel,Family,Sit Down,,30,,20,0,,
7674,Looping Star,Rand Show,Johannesburg,Gauteng,South Africa,Operating,2012-04-06,,Steel,Extreme,Sit Down,,,,,1,,
7686,Achtbaan,Speelpark Oud Valkeveen,Naarden,North Holland,Netherlands,Operated,,,Steel,Family,Sit Down,,,,,0,,
7707,Bledek Coaster,Suroboyo Carnival Night Market,Surabaya,East Java,Indonesia,Operating,2014,,Steel,Extreme,Sit Down,,,,,2,,1:11
7710,Sky Train,City Park,Mandalay,Mandalay,Myanmar,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
7787,Zyklon,Skegness,Lincolnshire,England,United Kingdom,Operated,1970,1988,Steel,Thrill,Sit Down,,,,,0,,
7824,Speed Mouse / 太空飞鼠,Wanjiang,Dongguan,Guangdong,China,Operating,2014,,Steel,Family,Sit Down,574.2,26.3,,17.4,0,,
7844,Dinocoaster,Zatorland,Zator,Małopolskie,Poland,Operated,2016,2018,Steel,Family,Sit Down,,,,,0,,
7850,Fantawild Asian Legend / 方特东盟神画,Qingxiu,Nanning,Guangxi,China,Operating,2018-08-08,,,,,,,,,,,
7863,Gliding Dragon / 滑行龙 / Huá Xíng Lóng,Chenghua,Chengdu,Sichuan,China,Operated,2005,2018,Steel,Family,Sit Down,,,,,0,,
7877,unknown,Splash The Fun Park,Hisar,Haryana,India,Operated,,,Steel,Family,Sit Down,,,,,0,,
7880,unknown,Nanshan,Shenzhen,Guangdong,China,Operating,2011,,Steel,Kiddie,Sit Down,,,,,0,,
7888,unknown,Samsun Lunapark,Samsun,Samsun,Turkey,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
7897,Roller Coaster / Американские Горки,Aitek Park,Bosteri,Issyk Kul,Kyrgyzstan,Operating,2007,,Steel,Extreme,Sit Down,1633.8,75.4,,46.6,3,,
7915,Mine Train Coaster / Hành Trình Bí Ẩn,Dragon Park,Hạ Long,Quảng Ninh,Vietnam,Operating,2017-01-25,,Steel,Family,Sit Down,1099,42.6,,27.7,0,,
7924,Jungle Flying Squirrel / 丛林飞鼠,Shilong,Dongguan,Guangdong,China,Operating,2009,,Steel,Thrill,Sit Down,,,,,0,,
7964,Ocean Train Coaster / Tàu Hỏa Siêu Tốc,VinWonders,Phú Quốc,Kiên Giang,Vietnam,Operating,2015-02,,Steel,Family,Sit Down,679.2,27.9,,21.7,0,,
7982,Lightning Run,Kentucky Kingdom,Louisville,Kentucky,United States,Operating,2014-05-24,,Steel,Extreme,Sit Down,2500,,100,55,0,80,2:00
7989,Wacky Worm,Santa's Village AZoosment Park,Dundee,Illinois,United States,Operating,2015-05-09,,Steel,Family,Sit Down,,,,,0,,
8022,Fruit Worm Coaster / 果虫滑车,Xunyang,Jiujiang,Jiangxi,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
8024,Family Coaster,Andretti Thrill Park,Melbourne,Florida,United States,Operating,2015,,Steel,Family,Sit Down,190,14,,,0,,
8027,InvadR,Busch Gardens Williamsburg,Williamsburg,Virginia,United States,Operating,2017-04-07,,Wood,Thrill,Sit Down,2118,,74,48,0,,
8064,Gliding Dragon / 滑行龙 / Huá Xíng Lóng,Baiyun,Guangzhou,Guangdong,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
8085,Migfer,Wonderland Eurasia,Ankara,Ankara,Turkey,SBNO,,2019,Steel,Extreme,Sit Down,,,,,1,,
8094,Chenille,Hastings,East Sussex,England,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
8105,Junior Coaster,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8154,All Models,Technical Park,Melara,Veneto,Italy,In Production,,,,,,,,,,,,
8166,All Models,Barbieri Rides,Reggio Emilia,Emilia-Romagna,Italy,In Production,,,,,,,,,,,,
8191,Boomerang,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8193,SLC (689m Standard),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8195,Spinning Coaster,Reverchon,Samois Cedex,Île-de-France,France,In Production,,,,,,,,,,,,
8196,Invertigo,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8201,Tornado,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8203,Family Gravity Coaster 80STD,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8204,Corkscrew with Bayerncurve,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8205,Whirlwind,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8207,Giant Inverted Boomerang,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8219,Compact Mobile,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8226,Four Man Bob,Zierer,Deggendorf,Bavaria,Germany,Manufactured,,,,,,,,,,,,
8227,Flitzer,Zierer,Deggendorf,Bavaria,Germany,Manufactured,,,,,,,,,,,,
8228,Hornet,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8229,Standard,Chance Rides,Wichita,Kansas,United States,In Production,,,,,,,,,,,,
8230,Toboggan,Chance Rides,Wichita,Kansas,United States,Manufactured,,,,,,,,,,,,
8231,Windstorm,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8232,270m,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8238,Custom,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8240,One,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8241,Two,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8243,Spinning Coaster,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8245,Astral,Fabbri,Bergantino,Veneto,Italy,In Production,,,,,,,,,,,,
8255,Double Loop Corkscrew,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8259,Illusion,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8260,Swinging Turns,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8263,391m,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8264,247m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8266,Enigma,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8268,Hurricane,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8269,Comet,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8279,Compact Park,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8280,Large Park,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8281,Original,Sunkid Heege GmbH,Bassenheim,Rhineland-Palatinate,Germany,In Production,,,,,,,,,,,,
8283,996m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8284,Wild Mouse,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8285,Wooden,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8286,Flying Dutchman - 1018m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8287,Tilt Coaster,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8288,Custom MK-700,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8289,342m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8290,Custom MK-900,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8291,Custom MK-1200,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8292,Custom MK-900 M,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8293,Big Air,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8294,SLC (Custom),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8304,Custom Coaster,Reverchon,Samois Cedex,Île-de-France,France,In Production,,,,,,,,,,,,
8306,Other,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8309,Stand-Up Coaster,Bolliger & Mabillard,Monthey,Valais,Switzerland,In Production,,,,,,,,,,,,
8314,Hyper Coaster,Bolliger & Mabillard,Monthey,Valais,Switzerland,In Production,,,,,,,,,,,,
8315,Sitting Coaster,Bolliger & Mabillard,Monthey,Valais,Switzerland,In Production,,,,,,,,,,,,
8316,Mini Mouse,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8318,Custom - Schwarzkopf,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8319,Hell Diver,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8321,Custom,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8322,Custom,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8323,Custom,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8326,SLC (765m Extended w/Helix),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8327,Powered Coaster,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8330,SC2000,Maurer Rides GmbH,München,Bavaria,Germany,In Production,,,,,,,,,,,,
8331,Custom Other,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8337,Small,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8338,Medium,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8339,Large,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8340,Custom,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8341,335m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8342,207m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8343,85m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8347,Custom,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8354,Zero,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8355,Galaxi,S.D.C.,Reggio Emilia,Emilia-Romagna,Italy,Manufactured,,,,,,,,,,,,
8357,Hurricane,S.D.C.,Reggio Emilia,Emilia-Romagna,Italy,Manufactured,,,,,,,,,,,,
8358,Galaxy (Small),Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8400,Combo,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8405,Reverse Coaster,S.D.C.,Reggio Emilia,Emilia-Romagna,Italy,Manufactured,,,,,,,,,,,,
8406,Mine Train (785m),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8408,Flying Dutchman - 843m Prototype,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8409,SLC (662m Prototype),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8410,SLC (787m Extended),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8411,"1,037m  (Disney)",Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8415,Custom,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8417,Wacky Worm,Fabbri,Bergantino,Veneto,Italy,In Production,,,,,,,,,,,,
8418,Custom,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8437,Custom,Chance Rides,Wichita,Kansas,United States,In Production,,,,,,,,,,,,
8438,Motorbike Coaster (600m),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8462,Shoot the Chute,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8464,420STD,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8465,ZXC-24A,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
8466,Crazy Mouse (LZS-12A) / 林中飞鼠 (LZS-12A),Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
8473,Small (variant),Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8478,Version 2,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8479,Custom,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8483,New,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8493,Custom,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8494,Power Mouse,Fabbri,Bergantino,Veneto,Italy,In Production,,,,,,,,,,,,
8497,Atlantica,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8511,Motorbike Coaster (Custom),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8522,Launch,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8523,Three,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8524,Custom,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8525,294m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8528,Large,Sunkid Heege GmbH,Bassenheim,Rhineland-Palatinate,Germany,In Production,,,,,,,,,,,,
8531,395m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8538,5,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8540,Custom,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8542,Power Mouse Midi,Fabbri,Bergantino,Veneto,Italy,In Production,,,,,,,,,,,,
8548,RHC-6? / RHC-6?,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
8549,Compact,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8559,"Compact Mobile, Rev. 2",Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
8560,Stingray,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8561,364m,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8562,XGC-20A,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
8563,XGC-4A / XGC-4A,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
8564,KSC-26A,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
8565,TKC-12B,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
8569,Galaxy (Large),Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
8574,SLC (Shenlin),Vekoma,Vlodrop,Limburg,Netherlands,Manufactured,,,,,,,,,,,,
8575,SLC (Shenlin w/Helix),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8581,Five,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
8583,Mine Train (Custom),Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
8586,Raton Loroco,Mundo Petapa,Guatemala City,Guatemala,Guatemala,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
8588,Intimidator,Carowinds,Charlotte,North Carolina,United States,Operating,2010-03-27,,Steel,Extreme,Sit Down,5316,232,211,75,0,74,3:33
8589,Shuttle,Shigu,Hengyang,Hunan,China,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
8590,Water Chute,MGM Dizzee World,Muttukadu,Tamil Nadu,India,Operated,2002,2007,Steel,,Sit Down,,,,,0,,
8592,Orient Express,O.D. Pavilion Amusement Park,North Myrtle Beach,South Carolina,United States,Operated,2009-08-01,2009,Steel,Family,Sit Down,,,,,0,,
8594,Jin Long Hua Che / 金龙滑车,Wuhu,Wuhu,Anhui,China,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
8597,Suspended Coaster / 悬挂滑车,Benxiong,Harbin,Heilongjiang,China,Operating,2009,,Steel,Thrill,Suspended,,,,,0,,
8600,Little Dipper,Plumbers and Steamfitters Local Union 157,Terre Haute,Indiana,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
8601,Magical Wheels / 魔法光轮,Xing'an,Guilin,Guangxi,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
8602,Spinning Coaster / 自旋滑车,Zhanggong,Ganzhou,Jiangxi,China,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
8603,Jungle Mouse / 丛林飞鼠,Zhanggong,Ganzhou,Jiangxi,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
8604,Bat from Heaven / 蝠从天降,Tianshan,Ürümqi,Xinjiang Uygur,China,SBNO,,2012,Steel,Thrill,Suspended,,,,,0,,
8605,Thunderbolt,Rabkoland,Rabka,Małopolskie,Poland,Operated,2009,2014,Steel,Family,Sit Down,360.9,,,,0,,
8607,unknown,Shigu,Hengyang,Hunan,China,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
8608,Small Motorized Coaster / 摩托飞车,Siming,Xiamen,Fujian,China,Operating,2012,,Steel,Thrill,Sit Down,,,,,0,,
8610,Crazy Mickey Mouse / 疯狂米老鼠,Tiedong,Anshan,Liaoning,China,Operating,2000,,Steel,Thrill,Sit Down,,,,,0,,
8612,Sky Rocket,Kennywood,West Mifflin,Pennsylvania,United States,Operating,2010-06-29,,Steel,Extreme,Sit Down,2100,95,,50,3,90,1:05
8615,Anglo-American Exhibition,London,Greater London,England,United Kingdom,Operated,1908,1914,,,,,,,,,,
8616,Canadian Toboggan,London,Greater London,England,United Kingdom,Operated,,,Wood,Thrill,Sit Down,,,,,0,,
8618,Coaster,Central Park,Mirzo Ulugbek,Tashkent City,Uzbekistan,Operating,2018,,Steel,Family,Sit Down,442.8,19.7,,,0,,
8619,Rutschebanen,Tivoli Gardens,Copenhagen,Sjælland,Denmark,Operated,1843,1887,Wood,,Sit Down,,,,,0,,
8621,Spinning Coaster / 自旋滑车,Tianhe,Guangzhou,Guangdong,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
8624,Spinning Coaster / 自旋滑车,Tianjin Shuishang Park,Nankai,Tianjin,China,Operated,2007,2017,Steel,Thrill,Sit Down,,,,,0,,
8626,Jungle Mouse / 丛林鼠,Tianjin Zoological Gardens,Nankai,Tianjin,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
8627,Dragon Rider / 神龙游侠,Wenjiang,Chengdu,Sichuan,China,Operating,2010-02-01,,Steel,Extreme,Inverted,2585.3,105,,46.6,4,,2:40
8629,unknown,Long Rainbow Park,Nankai,Tianjin,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
8631,Space Car / 太空飞车,Qingyang,Chengdu,Sichuan,China,Operating,2001,,Steel,Family,Sit Down,,,,,0,,
8632,Air Grover,Busch Gardens Tampa,Tampa,Florida,United States,Operating,2010-03-27,,Steel,Family,Sit Down,,,,,0,,
8634,Spinning Coaster / Con Tàu Luốc Xoáy,Dai Nam Wonderland,Thủ Dầu Một,Bình Dương,Vietnam,Operating,2008-09-11,,Steel,Thrill,Sit Down,,,,,0,,
8635,Worm Coaster,Dai Nam Wonderland,Thủ Dầu Một,Bình Dương,Vietnam,Operating,2008-09-11,,Steel,Kiddie,Sit Down,,,,11.2,0,,
8636,Roller Coaster / Tàu Lượn Siêu Tốc,Dai Nam Wonderland,Thủ Dầu Một,Bình Dương,Vietnam,Operating,2008-09-11,,Steel,Extreme,Sit Down,,,,,4,,
8637,Great Derby,Seaside Park,Chesapeake Beach,Maryland,United States,Operated,1916,1926,Wood,,Sit Down,,,,,0,,
8638,Rudolph Coaster,Suseong Land,Daegu,Daegu,South Korea,Operated,,,Steel,Family,Sit Down,,,,,0,,
8639,Plopsa Indoor Coevorden,Dalen,Coevorden,Drenthe,Netherlands,Operating,2010-04-30,,,,,,,,,,,
8640,Wickiebaan,Dalen,Coevorden,Drenthe,Netherlands,Operating,2010-04-30,,Steel,Family,Sit Down,,,,,0,,
8641,Compact Spinning Coaster,Reverchon,Samois Cedex,Île-de-France,France,In Production,,,,,,,,,,,,
8642,Force One,Schwaben Park,Kaisersbach,Baden-Württemberg,Germany,Operating,2010-05-18,,Steel,Thrill,Sit Down,1738.8,72.2,,40.4,0,,0:38
8643,Big Dipper,Felixstowe,Suffolk,England,United Kingdom,Operated,,,Wood,,Sit Down,,,,,0,,
8645,Gusanito,Rancho Aventura Park,Cieneguilla,Lima Province,Peru,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
8646,Jet Star,Independencia,Lima,Lima Province,Peru,Operated,,,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0,,
8647,Gold Mine,Platja d'Aro,Girona,Catalonia,Spain,Operating,2007-11-11,,Steel,Kiddie,Sit Down,,,,,0,,
8650,Gliding Dragon / 滑行龙,Shunyi Park,Shunyi,Beijing,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
8651,Dune,MagicLand,Valmontone,Lazio,Italy,Operating,2011-05-26,,Steel,Family,Sit Down,,,,,0,,
8653,Star-Shuttle,Bayern Park,Reisbach,Bavaria,Germany,Operating,2009-08,,Steel,Family,Sit Down,,20,,,0,,
