ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
9387,unknown,Antwerp,Antwerp,Flemish Region,Belgium,Operated,,,Wood,,Sit Down,,,,,0,,
9389,Ring Renner,Trampolino Familien- und Freizeitpark,Andernach,Rhineland-Palatinate,Germany,Operating,2010-12,,Steel,Family,Sit Down,,,,,0,,
9390,Dragon,Lake George Action Park,Lake George,New York,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
9392,Twister Mountain,Hili Fun City,Al Ain,Abu Dhabi,United Arab Emirates,Operating,2009-11,,Steel,Thrill,Sit Down,,,,,0,,
9394,Zyclone,Crystal World,Haridwar,Uttarakhand,India,Operated,2006,2009,Steel,Thrill,Sit Down,,,,,0,,
9395,Aqua Dive,Crystal World,Haridwar,Uttarakhand,India,Operating,2006,,Steel,Thrill,Sit Down,,,,,0,,
9397,Himalaya,Antwerp,Antwerp,Flemish Region,Belgium,Operated,1938,1940,Wood,,Sit Down,,,,,0,,
9398,Railway,Antwerp,Antwerp,Flemish Region,Belgium,Operated,,,Wood,,Sit Down,,,,,0,,
9400,Jet Star,Spasso Splash,São Paulo,São Paulo,Brazil,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
9402,Montanha Russa,Funny Days,São Paulo,São Paulo,Brazil,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
9404,Montanha Russa,Cakky Balaco,Santo André,São Paulo,Brazil,Operated,2009,2013-03,Steel,Family,Sit Down,,,,,0,,
9406,Montanha Russa,Uni Duni TÊ,Rio De Janeiro,Rio De Janeiro,Brazil,Operating,2009,,Steel,Family,Suspended,,,,,0,,
9408,Montanha Russa,Collors,Seminário,Paraná,Brazil,Operated,2009,2012,Steel,Family,Sit Down,,,,,0,,
9410,Wildcat,Six Gun Territory,Willow Grove,Pennsylvania,United States,Operated,1928,1929,Wood,,Sit Down,,,,,0,,
9412,Figure 8,Joyland,Sacramento,California,United States,Operated,,,Wood,,Sit Down,,,,,0,,
9413,Giant Racer,Joyland,Sacramento,California,United States,Operated,,,Wood,,Sit Down,,,,,0,,
9414,Figure 8,Enna Jettick Park,Auburn,New York,United States,Operated,1916,1924,Wood,,Sit Down,,,,,0,,
9416,Figure 8,Owasco Lake Park,Auburn,New York,United States,Operated,1908,1916,Wood,,Sit Down,,,,,0,,
9417,Switchback,Owasco Lake Park,Auburn,New York,United States,Operated,,,Wood,,Sit Down,,,,,0,,
9419,Wild Mouse,Tower View Park,Niagara Falls,Ontario,Canada,Operated,1965,1968,Wood,Thrill,Sit Down,,,,,0,,
9420,unknown,Tower View Park,Niagara Falls,Ontario,Canada,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
9421,Junior Roller Coaster,White City,Shrewsbury,Massachusetts,United States,Operated,1952,1960,Steel,Kiddie,Sit Down,,,,,0,,
9422,Leap the Dip,White City,Shrewsbury,Massachusetts,United States,Operated,,,Wood,,Sit Down,,,,,0,,
9424,Dragon Coaster,Baku Boulevard,Baku,Absheron,Azerbaijan,Operated,,,Steel,Family,Sit Down,,,,,0,,
9426,Dragon Wagon,Luna Park,Brooklyn,New York,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
9428,Scenic Railway,Merrie Way,San Francisco,California,United States,Operated,,,Wood,,Sit Down,,,,,0,,
9430,Dare Devil Dive,Six Flags Over Georgia,Austell,Georgia,United States,Operating,2011-05-28,,Steel,Extreme,Sit Down,2099,95,,52,3,,
9431,Gotham City Gauntlet Escape from Arkham Asylum,Six Flags New England,Agawam,Massachusetts,United States,Operating,2011-04-16,,Steel,Thrill,Sit Down,1213.9,49.3,,28,0,46,1:32
9432,Typhoon,Taman Remaja Surabaya,Surabaya,East Java,Indonesia,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
9433,unknown,Park Basij,Tehran,Tehran,Iran,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
9435,Sky King,Fun City,West Allis,Wisconsin,United States,Operated,1924,1960,Wood,,Sit Down,,,,,0,,
9437,Dazy Dazer,Electric Park,Joplin,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
9439,Mammoth Figure 8,Lakeside Park,Carthage,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
9441,Outer Space Flying Car / 太空飞车,Xihu,Hangzhou,Zhejiang,China,Operated,2004,2016,Steel,Family,Sit Down,,,,,0,,
9442,Bullet Coaster / 雪域雄鹰,Nanshan,Shenzhen,Guangdong,China,Operating,2012-07-28,,Steel,Extreme,Sit Down,,196.8,221.2,83,0,,
9444,Kiddy Roller Coaster,Moss Hollow Creek Family Park,Hamlin,Pennsylvania,United States,SBNO,,2010,Steel,Kiddie,Sit Down,,,,,0,,
9445,Looping Star,Neverland Ranch,Los Olivos,California,United States,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
9446,Grand Canyon Express / แกรนด์แคนยอน เอ็กซ์เพรส,Siam Amazing Park,Khan Na Yao,Bangkok,Thailand,Operating,2011-10,,Steel,Family,Sit Down,1797.9,,,,0,,
9447,Lover's Tub,Electric Park,Joplin,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
9451,Monster Mouse,Jack and Jill Amusement Park,Fort Wayne,Indiana,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
9453,Aile Treni,ParkAntep,Gaziantep,Gaziantep,Turkey,Operating,2010,,Steel,,Sit Down,,39.3,,31.3,0,,
9455,Twister Coaster,Aktur Park,Antalya,Antalya,Turkey,Operating,2008,,Steel,Thrill,Sit Down,,,,,0,,
9456,Cheetah Hunt,Busch Gardens Tampa,Tampa,Florida,United States,Operating,2011-05-27,,Steel,Extreme,Sit Down,4429,102,130,60,1,,
9458,unknown,Fun City,Sana'a,Capital,Yemen,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
9460,unknown,Sabeen Park,Sana'a,Capital,Yemen,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
9462,Looping Star,Aden Park,Aden,'Adan,Yemen,Operating,2009,,Steel,Extreme,Sit Down,,,,,1,,
9463,Verbolten,Busch Gardens Williamsburg,Williamsburg,Virginia,United States,Operating,2012-05-18,,Steel,Extreme,Sit Down,2835,,88,53,0,,3:25
9464,Kiddies Coaster,Dudley,West Midlands,England,United Kingdom,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
9465,Schlange von Midgard,Hansa Park,Sierksdorf,Schleswig-Holstein,Germany,Operating,2011-04-15,,Steel,Family,Sit Down,656.2,32.8,,28,0,,
9471,Dream Splash,Dream World Water Park,Thrissur,Kerala,India,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
9473,Butterfly,Mc-Play Kinderland,Freudenberg,North Rhine-Westphalia,Germany,Operating,2010-06,,Steel,Family,Sit Down,,,,,0,,
9480,unknown,Pogo Land,Puducherry,Puducherry,India,Operated,,,Steel,,Sit Down,,,,,0,,
9481,Master Thai,Mirabilandia,Savio,Emilia-Romagna,Italy,Operating,2011-08-05,,Steel,Thrill,Sit Down,,,,,0,,
9483,Big Drop,Sozo Water Park,Lahore,Punjab,Pakistan,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
9485,unknown,Basil Fun World,Siliguri,West Bengal,India,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
9487,unknown,Vismaya Water Theme Park,Parassinikkadavu,Kerala,India,Operating,2008,,Steel,,Sit Down,,,,,0,,
9489,Big Apple,Surya Funcity,Ramgarh,Haryana,India,Operating,2002,,Steel,Family,Sit Down,,,,,0,,
9491,unknown,Alameda Park,Butler,Pennsylvania,United States,Operated,,,Wood,,Sit Down,,,,,0,,
9493,Dragon Coaster,Fun Valley,Dehradun,Uttarakhand,India,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
9495,Dragon Coaster,Kishkinta  Theme Park,Chennai,Tamil Nadu,India,SBNO,,2015,Steel,Family,Sit Down,,,,,0,,
9497,Dragon Coaster,Highland Park,Nagpur,Maharashtra,India,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
9499,Junior Roller Coaster,Maharaja World,Coimbatore,Tamil Nadu,India,Operated,,,Steel,Family,Sit Down,,,,,0,,
9500,Swing Coaster,Maharaja World,Coimbatore,Tamil Nadu,India,SBNO,,2016,Steel,,Sit Down,,,,,0,,
9502,Circular Gravity Railway,Oakland Beach Resort,Conneaut Lake,Pennsylvania,United States,Operated,,,Wood,Thrill,Sit Down,,,,,0,,
9503,Timber Drop,Fraispertuis City,Jeanménil,Grand Est,France,Operating,2011-07-02,,Steel,Extreme,Sit Down,,96,,41,2,113,
9505,Jungle Flying Squirrel / 丛林飞鼠,Changping,Dongguan,Guangdong,China,Operated,2010,2017,Steel,Thrill,Sit Down,,,,,0,,
9507,Boa Squeeze,Enchanted Forest,Utica,Illinois,United States,Operated,2010,2011,Steel,Family,Sit Down,,,,,0,,1:08
9509,unknown,People's Park,Fuxin,Liaoning,China,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
9510,Water Chute,Nicco Park,Kolkata,West Bengal,India,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
9511,Aqua Shoot,Funcity,Bareilly,Uttar Pradesh,India,Operating,2003,,Steel,Thrill,Sit Down,,,,,0,,
9512,Flying Bus,Funcity,Bareilly,Uttar Pradesh,India,Operated,,,Steel,Thrill,Sit Down,311.7,72.2,,,0,,
9513,Roller Coaster / 过山车,Changping,Dongguan,Guangdong,China,Operating,2010,,Steel,Extreme,Sit Down,1049.8,,,31.7,1,,
9515,Soarin' Eagle,Luna Park,Brooklyn,New York,United States,Operating,2011-04,,Steel,Extreme,Flying,1282.8,50,,25.7,2,,0:48
9516,Water Shoot,Fun Valley,Dehradun,Uttarakhand,India,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
9517,Untamed,Canobie Lake Park,Salem,New Hampshire,United States,Operating,2011-06-11,,Steel,Extreme,Sit Down,1184.4,72.2,,43.5,3,97,
9519,Green Lantern: First Flight,Six Flags Magic Mountain,Valencia,California,United States,Operated,2011-07-01,2017,Steel,Extreme,Wing,810.4,105,,34.2,0,,
9521,unknown,Park Bondina,Nizhniy Tagil,Sverdlovsk,Russia,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
9523,Gliding Dragon / 滑行龙,East Lake Park,Jiangmen,Guangdong,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9525,Roller Coaster,Funtown Amusement & Water Park,Bahadurgarh,Haryana,India,Operating,2010,,Steel,Kiddie,Sit Down,,,,,0,,
9526,Great Lego Race,Legoland Florida,Winter Haven,Florida,United States,Operating,2011-10-15,,Steel,Thrill,Sit Down,1312.3,51.8,49.8,35,0,,1:35
9529,In the Woods Flying Mouse / 林中飞鼠,Quanlin Resort,Zhongshan,Guangdong,China,Operated,2008,2018,Steel,Thrill,Sit Down,,,,,0,,
9530,Golden Dragon Roller Coaster / 金龙滑车,Quanlin Resort,Zhongshan,Guangdong,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9532,Les Montagnes Russes,Blackpool,Lancashire,England,United Kingdom,Operated,1902,1920,Steel,,Sit Down,,,,,0,,
9538,Roller Coaster,Country Mercantile,Pasco,Washington,United States,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
9539,Van Helsing's Factory,Movie Park Germany,Bottrop,North Rhine-Westphalia,Germany,Operating,2011-06-18,,Steel,Thrill,Sit Down,1312.3,26.3,,22.4,0,,
9540,unknown,Daqing Oilfield Paradise,Daqing,Heilongjiang,China,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
9542,unknown,Sartu,Daqing,Heilongjiang,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
9543,Little Dipper,Libertyland,Memphis,Tennessee,United States,Operated,1970,1984,Steel,Kiddie,Sit Down,,,,,0,,
9545,unknown,Royal Land,Meridian,Mississippi,United States,Operated,1960,1970,Steel,,Sit Down,,,,,0,,
9547,Pine Forest Flying Mouse / 松林飞鼠,Zimaling Park,Zhongshan,Guangdong,China,Operated,2006-09-01,2010-06,Steel,Thrill,Sit Down,,,,,0,,
9549,Storm,Etnaland,Belpasso,Sicily,Italy,Operating,2013-04-20,,Steel,Extreme,Sit Down,2624.7,105,,,1,70,
9551,Racing Coaster,Trans Studio Indoor Theme Park,Bandung,West Java,Indonesia,Operating,2011,,Steel,Extreme,Sit Down,902.3,164.1,,62.1,1,,
9553,unknown,People's Park,Qinhuangdao,Hebei,China,Operating,2004,,Steel,Thrill,Sit Down,,,,,0,,
9555,unknown,Songshan,Chifeng,Nei Mongol,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
9556,unknown,Songshan,Chifeng,Nei Mongol,China,Operating,2004-09,,Steel,Extreme,Sit Down,1443.6,,,,2,,
9558,unknown,Zhenxing,Dandong,Liaoning,China,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
9559,unknown,Zhenxing,Dandong,Liaoning,China,Operating,2004,,Steel,,Sit Down,,,,,0,,
9561,Crazy Skateboard / 疯狂滑板,Sun Park,Chaoyang,Beijing,China,Operating,2013,,Steel,Thrill,Sit Down,944.9,44.9,,,0,,
9562,Typhoon / الإعصــــــــــــــار,Marah Land, Muscat City,Muscat,Oman,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
9563,Zyklon,Dinosaur Beach,Wildwood,New Jersey,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
9564,Giant Inverted Boomerang / 巅峰一号,Jin Jiang Action Park,Minhang,Shanghai,China,Operating,2011-09-30,,Steel,Extreme,Inverted,1204,191,177,65.6,3,90,1:32
9566,unknown,Yushui,Xinyu,Jiangxi,China,Operating,2009,,Steel,Thrill,Sit Down,,,,,0,,
9568,unknown,Donghu,Nanchang,Jiangxi,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
9569,Loop the Loop / 太空飞车,Zimaling Park,Zhongshan,Guangdong,China,Operated,2010,2010-06,Steel,Family,Sit Down,,,,,0,,
9571,Tiger Express,Mer de Sable,Ermenonville,Hauts-de-France,France,Operating,2011-06-26,,Steel,Thrill,Sit Down,1213.9,45.9,,28,0,,1:25
9573,Gipfelstürmer,Freizeitpark Ruhpolding,Ruhpolding,Bavaria,Germany,Operating,2011-06,,Steel,Family,Sit Down,,,,,0,,
9574,unknown,Cuiping,Yibin,Sichuan,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
9576,190,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
9577,Dragon,Legoland Malaysia,Nusajaya,Johor,Malaysia,Operating,2012-09-15,,Steel,Family,Sit Down,,,,,0,,
9578,Dragon's Apprentice,Legoland Malaysia,Nusajaya,Johor,Malaysia,Operating,2012-09-15,,Steel,Family,Sit Down,,,,,0,,
9579,Jungle Flying Squirrel / 丛林飞鼠,Nansha,Guangzhou,Guangdong,China,SBNO,,2015,Steel,Thrill,Sit Down,,,,,0,,
9580,Spinning Coaster / 自旋滑车,Nansha,Guangzhou,Guangdong,China,SBNO,,2015,Steel,Thrill,Sit Down,,,,,0,,
9582,Golden-Dragon tackle / 金龙滑车,Luohu,Shenzhen,Guangdong,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9584,Forest Flying Mouse / 林中飞鼠,Yuexiu,Guangzhou,Guangdong,China,Operating,2000,,Steel,Thrill,Sit Down,,,,,0,,
9585,Little Worm Train / 果虫滑车,Yuexiu,Guangzhou,Guangdong,China,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
9586,Rock'n'Roll,Technical Park,Melara,Veneto,Italy,In Production,,,,,,,,,,,,
9587,Python,Parque Italo Americano,Caracas,Capital District,Venezuela,Operating,2011,,Steel,,Sit Down,,32.8,,,0,,
9589,Dream Coaster,Dream City,Duhok,Dohuk,Iraq,Operating,2010,,Steel,Extreme,Sit Down,1263.1,82,,43.5,3,,0:45
9591,Crazy Mouse / 疯狂老鼠,Chancheng,Foshan,Guangdong,China,Operated,,,Steel,Thrill,Sit Down,,24.8,,24.9,0,,
9592,Golden Dragon Roller Coaster / 金龙滑车,Chancheng,Foshan,Guangdong,China,Operated,2010,2017,Steel,Family,Sit Down,,12.8,,13.7,0,,
9593,Foshan Amusement Park / 佛山乐园,Chancheng,Foshan,Guangdong,China,SBNO,,2019,,,,,,,,,,
9594,Jungle Flying Squirrel / 丛林飞鼠,Chancheng,Foshan,Guangdong,China,Operated,,,Steel,Thrill,Sit Down,,26.3,,24.9,0,,
9595,Fruit Worm Coaster / 果虫滑车,Chancheng,Foshan,Guangdong,China,SBNO,,2019,Steel,Family,Sit Down,,,,,0,,
9596,Kiddi Koasta,Southend On Sea,Essex,England,United Kingdom,Operating,2011,,Steel,Family,Sit Down,574.2,29.5,,18.6,0,,
9600,King of Kings / 王中王 / Wáng Zhōng Wáng,Baiyun,Guiyang,Guizhou,China,Operating,2010-10-01,,Steel,Extreme,Inverted,,124,,49.7,4,,
9601,Four Ring Roller Coaster / 四环过山车,Baiyun,Guiyang,Guizhou,China,Operating,2010-10-01,,Steel,Extreme,Sit Down,,,,,4,,
9602,Rocket,Furuvik,Gävle,Gävleborg,Sweden,Operating,2011-05-21,,Steel,Thrill,Sit Down,1919.3,44.3,,,0,,1:50
9604,unknown,Huicheng,Huizhou,Guangdong,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9607,Accelerator,Drayton Bassett,Staffordshire,England,United Kingdom,Operating,2011-04-21,,Steel,Family,Sit Down,606.9,65.6,,37.3,0,,
9610,unknown,Hanshan,Handan,Hebei,China,Operated,2006,2007,Steel,Family,Sit Down,,,,,0,,
9612,Big Dipper,Roton Point,Norwalk,Connecticut,United States,Operated,1914,1933,Wood,,Sit Down,,,50,,0,,
9613,Skylark,Roton Point,Norwalk,Connecticut,United States,Operated,1934,1941,Wood,,Sit Down,,,,,0,,
9614,unknown,Renqiu,Cangzhou,Hebei,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9615,Wacky Worm,Shadhinota Park,Chittagong,Chittagong,Bangladesh,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
9618,Coaster,Uncle Cliff's Kiddieland,Albuquerque,New Mexico,United States,Operated,1959,1963-07,Steel,Kiddie,Sit Down,,,,,0,,
9619,unknown,Nanhu Park,Shenyang,Liaoning,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9620,Spinning Coaster / 自旋滑车,Wuhua,Kunming,Yunnan,China,Operating,2008,,Steel,Thrill,Sit Down,,,,,0,,
9621,unknown,Qingshan,Baotou,Nei Mongol,China,Operated,2003,2017-03,Steel,Family,Sit Down,,,,,0,,
9625,Big Worm / 大青虫,Beijing Xiangtang International Agricultural Sightseeing Garden,Changping,Beijing,China,Operated,,,Steel,Family,Sit Down,479,19.7,,22.4,0,,
9627,Spinning Coaster / 自旋滑车,Kaifu,Changsha,Hunan,China,Operated,2010,2018,Steel,Thrill,Sit Down,,,,,0,,
9629,unknown,Xigong,Luoyang,Henan,China,Operating,2008,,Steel,Thrill,Sit Down,,,,,0,,
9630,unknown,Wuhua,Kunming,Yunnan,China,Operated,1999,2006,Steel,Thrill,Sit Down,,,,,0,,
9632,unknown,Taiyanggong Park,Chaoyang,Beijing,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9634,unknown,Jinjiang,Chengdu,Sichuan,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9637,unknown,Qingshan,Wuhan,Hubei,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
9639,unknown,Shunqing,Nanchong,Sichuan,China,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
9641,Astro Express,Fun City,Mumbai,Maharashtra,India,Operating,2011,,Steel,Extreme,Sit Down,990.8,31.5,,40.3,1,,
9643,unknown,Fancheng,Xiangyang,Hubei,China,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
9644,Speedy Coaster,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
9646,unknown,Chengguan,Lhasa,Xizang,China,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
9647,Hair Raiser / 動感快車,Ocean Park,Hong Kong Island,Hong Kong,China,Operating,2011-12-08,,Steel,Extreme,Sit Down,2788.8,114.8,,54.7,4,,
9649,unknown,Jiayuguan Tan,Jiayuguan,Gansu,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9651,Spinning Coaster / 自旋滑车,Yingze,Taiyuan,Shanxi,China,Operated,2009,2016-07-16,Steel,Thrill,Sit Down,,,,,0,,
9653,Achterbahn,Tatzmania Löffingen,Löffingen,Baden-Württemberg,Germany,Operated,2010,2018,Steel,Family,Sit Down,,,,,0,,
9656,Roller Coaster,Dino World,Ras al-Khaimah,Ras al-Khaimah,United Arab Emirates,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
9657,Family Coaster,Future Kid,Salmiya,Hawalli,Kuwait,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
9658,Large,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
9661,Custom,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
9662,Zooom!,Malton,North Yorkshire,England,United Kingdom,Operating,2011-07-02,,Steel,Family,Suspended,564.3,32.2,,,0,,
9664,Steeplechase,Luna Park,Brooklyn,New York,United States,Operating,2011-04,,Steel,Thrill,Sit Down,1194.2,42.7,,37.3,0,,
9665,Looping Star,State Fair of Texas,Dallas,Texas,United States,Operated,1980,1983,Steel,Extreme,Sit Down,1942,80,,47.8,1,,
9666,Big Grizzly Mountain Runaway Mine Cars / 灰熊山極速礦車,Islands,New Territories,Hong Kong,China,Operating,2012-07-13,,Steel,Thrill,Sit Down,3608.9,,,34.8,0,,
9667,RC / 冲天遥控车,Islands,New Territories,Hong Kong,China,Operating,2011-11-17,,Steel,Thrill,Sit Down,269,82,,,0,,
9670,unknown,Ulan Hot,Hinggan,Nei Mongol,China,Operating,2009,,Steel,Thrill,Sit Down,,,,,0,,
9672,Roller Coaster,Fun City,Cheyenne,Wyoming,United States,Operated,1959,1990,Steel,Kiddie,Sit Down,,,,,0,,
9674,Greyhound,Walnut Beach,Milford,Connecticut,United States,Operated,1923,1938,Wood,,Sit Down,,,,,0,,
9675,OzIris,Parc Astérix,Plailly,Hauts-de-France,France,Operating,2012-04-07,,Steel,Extreme,Inverted,3280.8,131.2,,55.9,5,,
9677,Jacare,Zoo Safári,São Paulo,São Paulo,Brazil,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
9679,unknown,Jiugang Workers Amusement Park,Jiayuguan,Gansu,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
9683,unknown,Suzhou,Jiuquan,Gansu,China,Operating,2003,,Steel,Family,Sit Down,,,,,0,,
9685,Gliding Dragon / 滑行龙 / Huá Xíng Lóng,Wuhua,Kunming,Yunnan,China,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
9687,unknown,Xiangcheng,Xiangyang,Hubei,China,Operating,2007,,Steel,Thrill,Sit Down,,,,,0,,
9689,unknown,Chongchuan,Nantong,Jiangsu,China,Operated,2010,2016,Steel,Family,Sit Down,,,,,0,,
9691,unknown,Tongguanshan,Tongling,Anhui,China,Operating,2009,,Steel,Thrill,Sit Down,,,,,0,,
9693,unknown,Buddha Park,Lucknow,Uttar Pradesh,India,Operated,,,Steel,Family,Sit Down,,,,,0,,
9695,unknown,Mayakovsky Park,Yekaterinburg,Sverdlovsk,Russia,Operated,,,Steel,,Sit Down,,,,,0,,
9696,unknown,Mayakovsky Park,Yekaterinburg,Sverdlovsk,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
9698,unknown,Fun Castle,Ranchi,Jharkhand,India,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
9700,Dragon Coaster,Fantasy Park,Palakkad,Kerala,India,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
9702,unknown,Nicco Park,Bhubaneswar,Odisha,India,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
9703,unknown,Nicco Park,Bhubaneswar,Odisha,India,Operating,2007,,Steel,,Sit Down,,,,,0,,
9705,Dyna Coaster,Splash - the Sun City,Gwalior,Madhya Pradesh,India,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
9707,Toofan Mail,Suncity Amusement & Water Park,Amritsar,Punjab,India,Operating,1997,,Steel,Family,Sit Down,,,,,0,,
9709,Caterpillar / Гусеница / Gusenitsa,Revolution Park,Rostov-on-Don,Rostov,Russia,Operating,2001,,Steel,Family,Sit Down,,,,,0,,
