ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
6661,Vuelta al Mundo,Esquilandia,Guatemala City,Guatemala,Guatemala,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
6662,Gusanito de Esquilandia,Esquilandia,Guatemala City,Guatemala,Guatemala,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
6665,Hells Angels,Casino Pier,Seaside Heights,New Jersey,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
6667,Flug der Dämonen,Heide Park Resort,Soltau,Lower Saxony,Germany,Operating,2014-03-29,,Steel,Extreme,Wing,2532.8,131.2,,62.1,5,,3:00
6669,Spinning Coaster / 自旋滑车,Bao'an,Shenzhen,Guangdong,China,Operating,2011,,Steel,Thrill,Sit Down,,,,,0,,
6670,Shenzhou Surfing / 神舟冲浪,Luyang,Hefei,Anhui,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
6671,Green Worm Coaster / 青虫滑车,Luyang,Hefei,Anhui,China,Operating,2004,,Steel,Kiddie,Sit Down,,,,,0,,
6672,Children Coaster / 儿童过山车,Lianjiang,Fuzhou,Fujian,China,Operating,2013-10-01,,Steel,Family,Sit Down,656.2,,,12.3,0,,
6673,Gusanito,Premier Park,Tegucigalpa,Francisco Morazán,Honduras,Operating,2013,,Steel,Kiddie,Sit Down,,,,,0,,
6680,Montaña Rusa,Acuaparque de la Caña,Cali,Valle del Cauca,Colombia,Operated,2000,2018,Steel,Thrill,Sit Down,,,,,0,,
6683,unknown,Jawa Timur Park 2,Batu,East Java,Indonesia,In Storage,,,Steel,Thrill,Sit Down,1312.3,49.3,,,0,,
6684,Big Dipper,Waikiki Park,Honolulu,Hawaii,United States,Operated,1922,1930,Wood,,Sit Down,,,,,0,,
6685,unknown,Amrapali FunLand,Ahmedabad,Gujarat,India,Operating,2014-11-08,,Steel,Family,Sit Down,606.9,65.6,,37.3,0,,
6688,Gliding Dragon / 滑行龙,Licheng,Jinan,Shandong,China,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
6690,Go Gator,Felixstowe,Suffolk,England,United Kingdom,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
6691,FireChaser Express,Dollywood,Pigeon Forge,Tennessee,United States,Operating,2014-03-22,,Steel,Family,Sit Down,2427,78,,34.5,0,,
6694,unknown,Cuiping,Yibin,Sichuan,China,Operating,2013-10-01,,Steel,Thrill,Sit Down,,,,,0,,
6696,Gusanito,Novapark,Tegucigalpa,Francisco Morazán,Honduras,Operating,2009,,Steel,Kiddie,Sit Down,,,,,0,,
6698,Roller Coaster,Luna Park di Tirrenia,Pisa,Tuscany,Italy,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
6699,Island Roller Coaster,Seven Islands Resort,Grand Ledge,Michigan,United States,Operated,1891,1893,Wood,,Sit Down,400,20,,,0,,
6700,Jin Long Hua Che / 金龙滑车,Jinping,Shantou,Guangdong,China,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
6703,Zyclone,Kigamboni,Temeke,Dar es Salaam,Tanzania,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
6704,Magic Loop,Aventura Luna Park,Guatire,Miranda,Venezuela,Operating,2003,,Steel,Extreme,Sit Down,,,,,1,,
6706,Moto Coaster (MTC-12A) / 摩托过山车 (MTC-12A),Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
6709,Cyclon,Wasalandia,Vaasa,Ostrobothnia,Finland,Operated,2013-06-08,2015,Steel,Thrill,Sit Down,1148.3,,,,0,,
6712,Family Inverted Coaster / 大洋历险,Happy Valley,Songjiang,Shanghai,China,Operating,2014-07-05,,Steel,Family,Inverted,1328.8,65.6,,30.4,0,,
6713,Floorless Coaster,Bolliger & Mabillard,Monthey,Valais,Switzerland,In Production,,,,,,,,,,,,
6715,Roller Coaster,Azadi Park,Shiraz,Fārs,Iran,Operated,,,Steel,Family,Sit Down,,,,,0,,
6716,unknown,Shore at Malacca River,Malacca City,Malacca,Malaysia,SBNO,,2005,Steel,Thrill,Sit Down,,,,,0,,
6717,Inverted Coaster,Bolliger & Mabillard,Monthey,Valais,Switzerland,In Production,,,,,,,,,,,,
6718,Aérotrain,Parc Saint Paul,Saint-Paul,Hauts-de-France,France,Operating,2014-04-12,,Steel,Family,Sit Down,721.8,36.1,,,0,,
6719,Loop Max Adrenaline,Luna Park Sunny Beach,Sunny Beach,Burgas,Bulgaria,Operating,2012,,Steel,Extreme,Sit Down,1197.5,36.1,,,1,,
6720,unknown,Aventura Luna Park,Guatire,Miranda,Venezuela,Operated,,,Steel,,Sit Down,,,,,0,,
6723,Loco Motion,Steel Pier,Atlantic City,New Jersey,United States,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
6726,Whacky Mouse,Tinkertown Family Fun Park,Winnipeg,Manitoba,Canada,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
6727,Corona Cobra Coaster,Fantasy Forest at the Flushing Meadows Carousel,Flushing,New York,United States,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
6728,Figure Eight,Celoron Park,Jamestown,New York,United States,Operated,,,Wood,,Sit Down,,,,,0,,
6729,Gravity Railway,Celoron Park,Jamestown,New York,United States,Operated,1897,1900,Wood,Thrill,Sit Down,,,,,0,,
6732,Scenic Railway,Council Crest Park,Portland,Oregon,United States,Operated,,,Wood,,Sit Down,,,,,0,,
6734,Jet Coaster,Owabong,Purbalingga,Central Java,Indonesia,Operated,2011-12-08,2014,Steel,Family,Sit Down,,,,,0,,
6735,unknown,Yushui,Xinyu,Jiangxi,China,Operating,2012-12,,Steel,Extreme,Sit Down,,,,,2,,
6736,Sky Scream,Holiday Park,Hassloch,Rhineland-Palatinate,Germany,Operating,2014-04-12,,Steel,Extreme,Sit Down,863,150,,62,1,,0:47
6738,unknown,Wenling,Taizhou,Zhejiang,China,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
6741,Zyclone,On Wheelz Amusement Park,Panchgani,Maharashtra,India,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
6742,Little Dipper,Kiddieland,Toledo,Ohio,United States,Operated,1960,1960,Steel,Kiddie,Sit Down,,,,,0,,
6743,unknown,Wenling,Taizhou,Zhejiang,China,Operating,2010,,Steel,Extreme,Sit Down,,,,,3,,
6745,Jungle Explorer / 丛林探险,Dadong,Shenyang,Liaoning,China,Operating,2011-07-01,,Steel,Family,Sit Down,656.2,17.8,,12.3,0,,
6747,Star Express / 星际快车,Dadong,Shenyang,Liaoning,China,Operating,2011-07-01,,Steel,Thrill,Sit Down,,,,,0,,
6751,unknown,Cixi,Ningbo,Zhejiang,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
6752,Big Bang,Freizeitpark Familienland,Sankt Jakob in Haus,Tyrol,Austria,Operating,2013-07-12,,Steel,Thrill,Sit Down,1738.8,72.2,,40.4,0,,0:38
6753,Roller Coaster / 过山车,Suxian,Chenzhou,Hunan,China,Operating,2009,,Steel,Extreme,Sit Down,1049.8,,,31.7,1,,
6755,unknown,Parque Eme,Culiacán,Sinaloa,Mexico,Operating,1989-12-20,,Steel,Kiddie,Sit Down,,,,,0,,
6759,unknown,Cixi,Ningbo,Zhejiang,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
6760,unknown,Casper's Scare School,Eqaila,Al Ahmadi,Kuwait,Operating,2012-09-10,,Steel,Family,Sit Down,,,,,0,,
6762,unknown,Rugao,Nantong,Jiangsu,China,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
6763,Nanjin Qiyuan / 南金憩园,Linzi,Zibo,Shandong,China,SBNO,,2015,,,,,,,,,,
6764,Flash / 闪电,Jingyang,Xianyang,Shaanxi,China,Operating,2016-01-01,,Steel,Extreme,Sit Down,4176.5,200.2,190.3,71.5,2,,2:08
6765,Ragin' Cajun,Six Flags America,Upper Marlboro,Maryland,United States,Operating,2014-06-21,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
6766,unknown,Linzi,Zibo,Shandong,China,SBNO,,2015,Steel,Thrill,Sit Down,,,,,0,,
6769,Captain Jacks Runaway Train,Shanklin,Isle of Wight,England,United Kingdom,Operating,2013-07,,Steel,Family,Sit Down,,,,,0,,
6770,Cyclon Coaster,Didi'Land,Morsbronn-les-Bains,Grand Est,France,Operated,2014-04-12,2014-05-09,Steel,Thrill,Sit Down,,,,,0,,
6773,Gliding Dragon / 滑行龙,Shipai,Dongguan,Guangdong,China,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
6774,Motor Coaster / 摩托过山车,Qihe,Dezhou,Shandong,China,Operating,2014-05-01,,Steel,Thrill,Sit Down,,,,,0,,
6775,unknown,Lakewood Park,Durham,North Carolina,United States,Operated,1902,1935,Wood,,Sit Down,,,,,0,,
6776,unknown,Daxiang,Shaoyang,Hunan,China,Operated,2012,2014,Steel,Family,Sit Down,,,,,0,,
6777,Wild Mouse,Casino Pier,Seaside Heights,New Jersey,United States,Operated,1958,1965,Steel,Thrill,Sit Down,,,,,0,,
6780,Green Worm Car / 青虫清车,Yuhu,Xiangtan,Hunan,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
6784,Miner Mike,Gatti's Pizza,Abilene,Texas,United States,Operating,2013,,Steel,Kiddie,Sit Down,,,,,0,,
6785,Outer Space Flying Car / 太空飞车,Yuhu,Xiangtan,Hunan,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
6787,unknown,Happyland,Chimbote,Áncash,Peru,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
6791,unknown,Meghdoot Garden,Indore,Madhya Pradesh,India,Operated,2000,2013,Steel,Family,Sit Down,,,,,0,,
6792,Worm Around / 果虫滑车,Jiujiang,Wuhu,Anhui,China,Operating,2010-12-08,,Steel,Kiddie,Sit Down,,,,,0,,
6794,Blazin' Buckaroo,Elitch Gardens,Denver,Colorado,United States,Operating,2013-05-04,,Steel,Family,Sit Down,,,,,0,,
6796,Spinning Coaster / 自旋滑车,Yexian Park,Miyun,Beijing,China,SBNO,,2015,Steel,Thrill,Sit Down,,,,,0,,
6797,Chenille,Crazy Park,Dar Bouazza,Casablanca-Settat,Morocco,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
6798,Speed Shuttle / 极速穿梭,Nanguan,Changchun,Jilin,China,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
6799,Roller Coaster / 云霄飞车,Yexian Park,Miyun,Beijing,China,SBNO,,2013,Steel,Thrill,Sit Down,2673.9,65.6,,33.2,0,,
6803,Dive Coaster,Bolliger & Mabillard,Monthey,Valais,Switzerland,In Production,,,,,,,,,,,,
6804,Looping Roller Coaster / 翻滚过山车,Miyun International Amusement Park,Miyun,Beijing,China,Operated,1980,2004,Steel,Extreme,Sit Down,3300.5,,,,2,,
6805,Flying Coaster,Bolliger & Mabillard,Monthey,Valais,Switzerland,In Production,,,,,,,,,,,,
6806,Space Mouse,Paradise Lake,Wills Township,Ohio,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
6807,Gusanito,San Juan de Miraflores,Lima,Lima Province,Peru,Operating,2010,,Steel,Kiddie,Sit Down,,,,,0,,
6809,Tornado / Торнадо,Tuapse Park,Tuapse,Krasnodar,Russia,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
6810,unknown,Paradise Lake,Wills Township,Ohio,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
6813,Outer Space Flying Car / 太空飞车,Chang'an,Dongguan,Guangdong,China,Operated,2003,2013,Steel,Family,Sit Down,,,,,0,,
6815,unknown,Dongchangfu,Liaocheng,Shandong,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
6817,Hot Wheels Nitro,Imagicaa,Khopoli,Maharashtra,India,Operating,2013-10,,Steel,Extreme,Sit Down,2800,132,,65.2,5,,2:30
6820,unknown,Gorodok Park,Donetsk,Donetsk,Ukraine,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
6821,Worm Around / 果虫滑车,Fantawild Adventure,Shantou,Guangdong,China,Operating,2010-01-28,,Steel,Kiddie,Sit Down,,,,,0,,
6822,Mine Train Coaster / 矿山车,Zhangjiagang,Suzhou,Jiangsu,China,Operating,2012-06-01,,Steel,,Sit Down,,,,,0,,
6823,Outer Space Flying Car / 太空飞车,Baiyun,Guangzhou,Guangdong,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
6825,Dragon Coaster,Atlantic Beach Park,Westerly,Rhode Island,United States,Operated,2012,2017,Steel,Family,Sit Down,,,,,0,,
6826,unknown,Weidu,Xuchang,Henan,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
6854,Rutschebanen,Tivoli Gardens,Copenhagen,Sjælland,Denmark,Operated,1887,1902,Wood,,Sit Down,,,,,0,,
6980,Taxi,Zahroor Park,Ezzahra,Ben Arous,Tunisia,Operating,2006,,Steel,Kiddie,Sit Down,,,,,0,,
6987,Montaña Rusa,Smir Park,M'diq,Tanger-Tetouan-Al Hoceima,Morocco,Operating,2003,,Steel,Thrill,Sit Down,,,,,0,,
6990,Speed Cars,Star Park,Istanbul,Istanbul,Turkey,Operating,2012,,Steel,Kiddie,Sit Down,,,,,0,,
7003,Wildcat,Washington State Fair,Puyallup,Washington,United States,Under Construction,,,Steel,Thrill,Sit Down,,,,,0,,
